Endereço lógico = 22007      	Quadro = 0    	Offset = 247      	Endereço Físico: 247     	Valor do Byte = 112
Endereço lógico = 3479      	Quadro = 223    	Offset = 151      	Endereço Físico: 57239     	Valor do Byte = 198
Endereço lógico = 25213      	Quadro = 72    	Offset = 125      	Endereço Físico: 18557     	Valor do Byte = 136
Endereço lógico = 52078      	Quadro = 42    	Offset = 110      	Endereço Físico: 10862     	Valor do Byte = 138
Endereço lógico = 19876      	Quadro = 33    	Offset = 164      	Endereço Físico: 8612     	Valor do Byte = 141
Endereço lógico = 45937      	Quadro = 206    	Offset = 113      	Endereço Físico: 52849     	Valor do Byte = 228
Endereço lógico = 62834      	Quadro = 31    	Offset = 114      	Endereço Físico: 8050     	Valor do Byte = 28
Endereço lógico = 48956      	Quadro = 32    	Offset = 60      	Endereço Físico: 8252     	Valor do Byte = 52
Endereço lógico = 21232      	Quadro = 112    	Offset = 240      	Endereço Físico: 28912     	Valor do Byte = 89
Endereço lógico = 41212      	Quadro = 63    	Offset = 252      	Endereço Físico: 16380     	Valor do Byte = 203
Endereço lógico = 29387      	Quadro = 230    	Offset = 203      	Endereço Físico: 59083     	Valor do Byte = 149
Endereço lógico = 1621      	Quadro = 153    	Offset = 85      	Endereço Físico: 39253     	Valor do Byte = 46
Endereço lógico = 3968      	Quadro = 245    	Offset = 128      	Endereço Físico: 62848     	Valor do Byte = 44
Endereço lógico = 56679      	Quadro = 251    	Offset = 103      	Endereço Físico: 64359     	Valor do Byte = 153
Endereço lógico = 54437      	Quadro = 146    	Offset = 165      	Endereço Físico: 37541     	Valor do Byte = 81
Endereço lógico = 36725      	Quadro = 95    	Offset = 117      	Endereço Físico: 24437     	Valor do Byte = 189
Endereço lógico = 17003      	Quadro = 106    	Offset = 107      	Endereço Físico: 27243     	Valor do Byte = 59
Endereço lógico = 41594      	Quadro = 182    	Offset = 122      	Endereço Físico: 46714     	Valor do Byte = 190
Endereço lógico = 13706      	Quadro = 151    	Offset = 138      	Endereço Físico: 38794     	Valor do Byte = 77
Endereço lógico = 35102      	Quadro = 165    	Offset = 30      	Endereço Físico: 42270     	Valor do Byte = 148
Endereço lógico = 17382      	Quadro = 109    	Offset = 230      	Endereço Físico: 28134     	Valor do Byte = 186
Endereço lógico = 29896      	Quadro = 229    	Offset = 200      	Endereço Físico: 58824     	Valor do Byte = 21
Endereço lógico = 36283      	Quadro = 233    	Offset = 187      	Endereço Físico: 59835     	Valor do Byte = 14
Endereço lógico = 22274      	Quadro = 162    	Offset = 2      	Endereço Físico: 41474     	Valor do Byte = 96
Endereço lógico = 24225      	Quadro = 255    	Offset = 161      	Endereço Físico: 65441     	Valor do Byte = 188
Endereço lógico = 44355      	Quadro = 51    	Offset = 67      	Endereço Físico: 13123     	Valor do Byte = 3
Endereço lógico = 5997      	Quadro = 12    	Offset = 109      	Endereço Físico: 3181     	Valor do Byte = 124
Endereço lógico = 44096      	Quadro = 89    	Offset = 64      	Endereço Físico: 22848     	Valor do Byte = 136
Endereço lógico = 29130      	Quadro = 199    	Offset = 202      	Endereço Físico: 51146     	Valor do Byte = 68
Endereço lógico = 55728      	Quadro = 180    	Offset = 176      	Endereço Físico: 46256     	Valor do Byte = 78
Endereço lógico = 2170      	Quadro = 232    	Offset = 122      	Endereço Físico: 59514     	Valor do Byte = 190
Endereço lógico = 62099      	Quadro = 114    	Offset = 147      	Endereço Físico: 29331     	Valor do Byte = 29
Endereço lógico = 8050      	Quadro = 115    	Offset = 114      	Endereço Físico: 29554     	Valor do Byte = 28
Endereço lógico = 1412      	Quadro = 6    	Offset = 132      	Endereço Físico: 1668     	Valor do Byte = 192
Endereço lógico = 5029      	Quadro = 2    	Offset = 165      	Endereço Físico: 677     	Valor do Byte = 81
Endereço lógico = 63705      	Quadro = 205    	Offset = 217      	Endereço Físico: 52697     	Valor do Byte = 113
Endereço lógico = 43180      	Quadro = 54    	Offset = 172      	Endereço Físico: 13996     	Valor do Byte = 122
Endereço lógico = 20185      	Quadro = 58    	Offset = 217      	Endereço Físico: 15065     	Valor do Byte = 113
Endereço lógico = 47677      	Quadro = 1    	Offset = 61      	Endereço Físico: 317     	Valor do Byte = 55
Endereço lógico = 55587      	Quadro = 180    	Offset = 35      	Endereço Físico: 46115     	Valor do Byte = 78
Endereço lógico = 43418      	Quadro = 82    	Offset = 154      	Endereço Físico: 21146     	Valor do Byte = 169
Endereço lógico = 61523      	Quadro = 154    	Offset = 83      	Endereço Físico: 39507     	Valor do Byte = 213
Endereço lógico = 60546      	Quadro = 77    	Offset = 130      	Endereço Físico: 19842     	Valor do Byte = 198
Endereço lógico = 30832      	Quadro = 249    	Offset = 112      	Endereço Físico: 63856     	Valor do Byte = 246
Endereço lógico = 48253      	Quadro = 34    	Offset = 125      	Endereço Físico: 8829     	Valor do Byte = 136
Endereço lógico = 65382      	Quadro = 130    	Offset = 102      	Endereço Físico: 33382     	Valor do Byte = 9
Endereço lógico = 12045      	Quadro = 175    	Offset = 13      	Endereço Físico: 44813     	Valor do Byte = 41
Endereço lógico = 23978      	Quadro = 234    	Offset = 170      	Endereço Físico: 60074     	Valor do Byte = 93
Endereço lógico = 13296      	Quadro = 191    	Offset = 240      	Endereço Físico: 49136     	Valor do Byte = 89
Endereço lógico = 46803      	Quadro = 155    	Offset = 211      	Endereço Físico: 39891     	Valor do Byte = 120
Endereço lógico = 23667      	Quadro = 240    	Offset = 115      	Endereço Físico: 61555     	Valor do Byte = 91
Endereço lógico = 28850      	Quadro = 22    	Offset = 178      	Endereço Físico: 5810     	Valor do Byte = 234
Endereço lógico = 829      	Quadro = 28    	Offset = 61      	Endereço Físico: 7229     	Valor do Byte = 55
Endereço lógico = 39154      	Quadro = 94    	Offset = 242      	Endereço Físico: 24306     	Valor do Byte = 253
Endereço lógico = 45265      	Quadro = 134    	Offset = 209      	Endereço Físico: 34513     	Valor do Byte = 157
Endereço lógico = 15443      	Quadro = 194    	Offset = 83      	Endereço Físico: 49747     	Valor do Byte = 213
Endereço lógico = 17540      	Quadro = 3    	Offset = 132      	Endereço Físico: 900     	Valor do Byte = 192
Endereço lógico = 46735      	Quadro = 155    	Offset = 143      	Endereço Físico: 39823     	Valor do Byte = 23
Endereço lógico = 62407      	Quadro = 99    	Offset = 199      	Endereço Físico: 25543     	Valor do Byte = 80
Endereço lógico = 42649      	Quadro = 248    	Offset = 153      	Endereço Físico: 63641     	Valor do Byte = 171
Endereço lógico = 26430      	Quadro = 121    	Offset = 62      	Endereço Físico: 31038     	Valor do Byte = 187
Endereço lógico = 20497      	Quadro = 15    	Offset = 17      	Endereço Físico: 3857     	Valor do Byte = 232
Endereço lógico = 4785      	Quadro = 177    	Offset = 177      	Endereço Físico: 45489     	Valor do Byte = 104
Endereço lógico = 57239      	Quadro = 178    	Offset = 151      	Endereço Físico: 45719     	Valor do Byte = 198
Endereço lógico = 52419      	Quadro = 157    	Offset = 195      	Endereço Físico: 40387     	Valor do Byte = 0
Endereço lógico = 46675      	Quadro = 155    	Offset = 83      	Endereço Físico: 39763     	Valor do Byte = 9
Endereço lógico = 41295      	Quadro = 68    	Offset = 79      	Endereço Físico: 17487     	Valor do Byte = 233
Endereço lógico = 36446      	Quadro = 168    	Offset = 94      	Endereço Físico: 43102     	Valor do Byte = 194
Endereço lógico = 5962      	Quadro = 12    	Offset = 74      	Endereço Físico: 3146     	Valor do Byte = 19
Endereço lógico = 40594      	Quadro = 128    	Offset = 146      	Endereço Físico: 32914     	Valor do Byte = 206
Endereço lógico = 11193      	Quadro = 84    	Offset = 185      	Endereço Físico: 21689     	Valor do Byte = 176
Endereço lógico = 36827      	Quadro = 95    	Offset = 219      	Endereço Físico: 24539     	Valor do Byte = 172
Endereço lógico = 25012      	Quadro = 81    	Offset = 180      	Endereço Físico: 20916     	Valor do Byte = 163
Endereço lógico = 17764      	Quadro = 62    	Offset = 100      	Endereço Físico: 15972     	Valor do Byte = 208
Endereço lógico = 54065      	Quadro = 254    	Offset = 49      	Endereço Físico: 65073     	Valor do Byte = 10
Endereço lógico = 49197      	Quadro = 131    	Offset = 45      	Endereço Físico: 33581     	Valor do Byte = 166
Endereço lógico = 58407      	Quadro = 103    	Offset = 39      	Endereço Físico: 26407     	Valor do Byte = 24
Endereço lógico = 28162      	Quadro = 184    	Offset = 2      	Endereço Físico: 47106     	Valor do Byte = 96
Endereço lógico = 63270      	Quadro = 102    	Offset = 38      	Endereço Físico: 26150     	Valor do Byte = 29
Endereço lógico = 25995      	Quadro = 145    	Offset = 139      	Endereço Físico: 37259     	Valor do Byte = 35
Endereço lógico = 2245      	Quadro = 232    	Offset = 197      	Endereço Físico: 59589     	Valor do Byte = 103
Endereço lógico = 36207      	Quadro = 233    	Offset = 111      	Endereço Físico: 59759     	Valor do Byte = 50
Endereço lógico = 21048      	Quadro = 112    	Offset = 56      	Endereço Físico: 28728     	Valor do Byte = 60
Endereço lógico = 33191      	Quadro = 235    	Offset = 167      	Endereço Físico: 60327     	Valor do Byte = 129
Endereço lógico = 46277      	Quadro = 204    	Offset = 197      	Endereço Físico: 52421     	Valor do Byte = 103
Endereço lógico = 24659      	Quadro = 239    	Offset = 83      	Endereço Físico: 61267     	Valor do Byte = 213
Endereço lógico = 40942      	Quadro = 221    	Offset = 238      	Endereço Físico: 56814     	Valor do Byte = 169
Endereço lógico = 25041      	Quadro = 81    	Offset = 209      	Endereço Físico: 20945     	Valor do Byte = 48
Endereço lógico = 59394      	Quadro = 29    	Offset = 2      	Endereço Físico: 7426     	Valor do Byte = 96
Endereço lógico = 49771      	Quadro = 242    	Offset = 107      	Endereço Físico: 62059     	Valor do Byte = 59
Endereço lógico = 62253      	Quadro = 99    	Offset = 45      	Endereço Físico: 25389     	Valor do Byte = 166
Endereço lógico = 26084      	Quadro = 145    	Offset = 228      	Endereço Físico: 37348     	Valor do Byte = 188
Endereço lógico = 10798      	Quadro = 117    	Offset = 46      	Endereço Físico: 29998     	Valor do Byte = 130
Endereço lógico = 6702      	Quadro = 100    	Offset = 46      	Endereço Físico: 25646     	Valor do Byte = 130
Endereço lógico = 33290      	Quadro = 126    	Offset = 10      	Endereço Físico: 32266     	Valor do Byte = 85
Endereço lógico = 45447      	Quadro = 202    	Offset = 135      	Endereço Físico: 51847     	Valor do Byte = 92
Endereço lógico = 60551      	Quadro = 77    	Offset = 135      	Endereço Físico: 19847     	Valor do Byte = 92
Endereço lógico = 14441      	Quadro = 163    	Offset = 105      	Endereço Físico: 41833     	Valor do Byte = 36
Endereço lógico = 8087      	Quadro = 115    	Offset = 151      	Endereço Físico: 29591     	Valor do Byte = 198
Endereço lógico = 35048      	Quadro = 18    	Offset = 232      	Endereço Físico: 4840     	Valor do Byte = 140
Endereço lógico = 52007      	Quadro = 42    	Offset = 39      	Endereço Físico: 10791     	Valor do Byte = 24
Endereço lógico = 34486      	Quadro = 71    	Offset = 182      	Endereço Físico: 18358     	Valor do Byte = 201
Endereço lógico = 27716      	Quadro = 39    	Offset = 68      	Endereço Físico: 10052     	Valor do Byte = 22
Endereço lógico = 39061      	Quadro = 94    	Offset = 149      	Endereço Físico: 24213     	Valor do Byte = 240
Endereço lógico = 40284      	Quadro = 247    	Offset = 92      	Endereço Físico: 63324     	Valor do Byte = 123
Endereço lógico = 274      	Quadro = 43    	Offset = 18      	Endereço Físico: 11026     	Valor do Byte = 106
Endereço lógico = 4534      	Quadro = 219    	Offset = 182      	Endereço Físico: 56246     	Valor do Byte = 201
Endereço lógico = 36716      	Quadro = 95    	Offset = 108      	Endereço Físico: 24428     	Valor do Byte = 68
Endereço lógico = 22962      	Quadro = 172    	Offset = 178      	Endereço Físico: 44210     	Valor do Byte = 234
Endereço lógico = 15523      	Quadro = 194    	Offset = 163      	Endereço Físico: 49827     	Valor do Byte = 172
Endereço lógico = 31424      	Quadro = 209    	Offset = 192      	Endereço Físico: 53696     	Valor do Byte = 147
Endereço lógico = 21671      	Quadro = 13    	Offset = 167      	Endereço Físico: 3495     	Valor do Byte = 129
Endereço lógico = 51531      	Quadro = 186    	Offset = 75      	Endereço Físico: 47691     	Valor do Byte = 125
Endereço lógico = 53722      	Quadro = 224    	Offset = 218      	Endereço Físico: 57562     	Valor do Byte = 208
Endereço lógico = 37801      	Quadro = 73    	Offset = 169      	Endereço Físico: 18857     	Valor do Byte = 38
Endereço lógico = 1799      	Quadro = 87    	Offset = 7      	Endereço Físico: 22279     	Valor do Byte = 202
Endereço lógico = 7942      	Quadro = 115    	Offset = 6      	Endereço Físico: 29446     	Valor do Byte = 118
Endereço lógico = 36631      	Quadro = 95    	Offset = 23      	Endereço Físico: 24343     	Valor do Byte = 202
Endereço lógico = 30468      	Quadro = 67    	Offset = 4      	Endereço Físico: 17156     	Valor do Byte = 163
Endereço lógico = 19880      	Quadro = 33    	Offset = 168      	Endereço Físico: 8616     	Valor do Byte = 9
Endereço lógico = 27324      	Quadro = 107    	Offset = 188      	Endereço Físico: 27580     	Valor do Byte = 117
Endereço lógico = 20194      	Quadro = 58    	Offset = 226      	Endereço Físico: 15074     	Valor do Byte = 20
Endereço lógico = 51686      	Quadro = 186    	Offset = 230      	Endereço Físico: 47846     	Valor do Byte = 14
Endereço lógico = 38057      	Quadro = 26    	Offset = 169      	Endereço Físico: 6825     	Valor do Byte = 38
Endereço lógico = 61517      	Quadro = 154    	Offset = 77      	Endereço Físico: 39501     	Valor do Byte = 20
Endereço lógico = 19119      	Quadro = 132    	Offset = 175      	Endereço Físico: 33967     	Valor do Byte = 175
Endereço lógico = 47414      	Quadro = 53    	Offset = 54      	Endereço Físico: 13622     	Valor do Byte = 49
Endereço lógico = 31525      	Quadro = 75    	Offset = 37      	Endereço Físico: 19237     	Valor do Byte = 128
Endereço lógico = 12412      	Quadro = 203    	Offset = 124      	Endereço Físico: 52092     	Valor do Byte = 173
Endereço lógico = 56711      	Quadro = 251    	Offset = 135      	Endereço Físico: 64391     	Valor do Byte = 92
Endereço lógico = 6373      	Quadro = 45    	Offset = 229      	Endereço Físico: 11749     	Valor do Byte = 53
Endereço lógico = 11986      	Quadro = 213    	Offset = 210      	Endereço Físico: 54738     	Valor do Byte = 215
Endereço lógico = 63729      	Quadro = 205    	Offset = 241      	Endereço Físico: 52721     	Valor do Byte = 213
Endereço lógico = 44407      	Quadro = 51    	Offset = 119      	Endereço Físico: 13175     	Valor do Byte = 187
Endereço lógico = 14488      	Quadro = 163    	Offset = 152      	Endereço Físico: 41880     	Valor do Byte = 55
Endereço lógico = 19492      	Quadro = 195    	Offset = 36      	Endereço Físico: 49956     	Valor do Byte = 234
Endereço lógico = 62681      	Quadro = 46    	Offset = 217      	Endereço Físico: 11993     	Valor do Byte = 113
Endereço lógico = 11191      	Quadro = 84    	Offset = 183      	Endereço Físico: 21687     	Valor do Byte = 87
Endereço lógico = 49776      	Quadro = 242    	Offset = 112      	Endereço Físico: 62064     	Valor do Byte = 246
Endereço lógico = 64080      	Quadro = 69    	Offset = 80      	Endereço Físico: 17744     	Valor do Byte = 72
Endereço lógico = 25972      	Quadro = 145    	Offset = 116      	Endereço Físico: 37236     	Valor do Byte = 31
Endereço lógico = 16981      	Quadro = 106    	Offset = 85      	Endereço Físico: 27221     	Valor do Byte = 46
Endereço lógico = 4177      	Quadro = 90    	Offset = 81      	Endereço Físico: 23121     	Valor do Byte = 134
Endereço lógico = 49073      	Quadro = 32    	Offset = 177      	Endereço Físico: 8369     	Valor do Byte = 104
Endereço lógico = 46485      	Quadro = 181    	Offset = 149      	Endereço Físico: 46485     	Valor do Byte = 240
Endereço lógico = 29138      	Quadro = 199    	Offset = 210      	Endereço Físico: 51154     	Valor do Byte = 215
Endereço lógico = 27130      	Quadro = 243    	Offset = 250      	Endereço Físico: 62458     	Valor do Byte = 221
Endereço lógico = 40755      	Quadro = 221    	Offset = 51      	Endereço Físico: 56627     	Valor do Byte = 196
Endereço lógico = 56411      	Quadro = 142    	Offset = 91      	Endereço Físico: 36443     	Valor do Byte = 203
Endereço lógico = 41780      	Quadro = 197    	Offset = 52      	Endereço Físico: 50484     	Valor do Byte = 193
Endereço lógico = 32228      	Quadro = 66    	Offset = 228      	Endereço Físico: 17124     	Valor do Byte = 96
Endereço lógico = 30915      	Quadro = 249    	Offset = 195      	Endereço Físico: 63939     	Valor do Byte = 0
Endereço lógico = 53976      	Quadro = 21    	Offset = 216      	Endereço Físico: 5592     	Valor do Byte = 89
Endereço lógico = 10333      	Quadro = 8    	Offset = 93      	Endereço Físico: 2141     	Valor do Byte = 33
Endereço lógico = 48016      	Quadro = 164    	Offset = 144      	Endereço Físico: 42128     	Valor do Byte = 63
Endereço lógico = 38745      	Quadro = 244    	Offset = 89      	Endereço Físico: 62553     	Valor do Byte = 183
Endereço lógico = 21381      	Quadro = 50    	Offset = 133      	Endereço Físico: 12933     	Valor do Byte = 234
Endereço lógico = 61720      	Quadro = 56    	Offset = 24      	Endereço Físico: 14360     	Valor do Byte = 225
Endereço lógico = 59896      	Quadro = 159    	Offset = 248      	Endereço Físico: 40952     	Valor do Byte = 84
Endereço lógico = 27090      	Quadro = 243    	Offset = 210      	Endereço Físico: 62418     	Valor do Byte = 129
Endereço lógico = 35266      	Quadro = 165    	Offset = 194      	Endereço Físico: 42434     	Valor do Byte = 152
Endereço lógico = 57102      	Quadro = 178    	Offset = 14      	Endereço Físico: 45582     	Valor do Byte = 20
Endereço lógico = 57148      	Quadro = 178    	Offset = 60      	Endereço Físico: 45628     	Valor do Byte = 69
Endereço lógico = 45265      	Quadro = 134    	Offset = 209      	Endereço Físico: 34513     	Valor do Byte = 157
Endereço lógico = 14876      	Quadro = 91    	Offset = 28      	Endereço Físico: 23324     	Valor do Byte = 49
Endereço lógico = 53603      	Quadro = 224    	Offset = 99      	Endereço Físico: 57443     	Valor do Byte = 245
Endereço lógico = 37619      	Quadro = 116    	Offset = 243      	Endereço Físico: 29939     	Valor do Byte = 161
Endereço lógico = 53292      	Quadro = 92    	Offset = 44      	Endereço Físico: 23596     	Valor do Byte = 12
Endereço lógico = 45119      	Quadro = 134    	Offset = 63      	Endereço Físico: 34367     	Valor do Byte = 146
Endereço lógico = 25485      	Quadro = 78    	Offset = 141      	Endereço Físico: 20109     	Valor do Byte = 229
Endereço lógico = 27317      	Quadro = 107    	Offset = 181      	Endereço Físico: 27573     	Valor do Byte = 206
Endereço lógico = 13976      	Quadro = 101    	Offset = 152      	Endereço Físico: 26008     	Valor do Byte = 55
Endereço lógico = 24332      	Quadro = 48    	Offset = 12      	Endereço Físico: 12300     	Valor do Byte = 108
Endereço lógico = 53009      	Quadro = 166    	Offset = 17      	Endereço Físico: 42513     	Valor do Byte = 232
Endereço lógico = 56879      	Quadro = 152    	Offset = 47      	Endereço Físico: 38959     	Valor do Byte = 228
Endereço lógico = 55124      	Quadro = 207    	Offset = 84      	Endereço Físico: 53076     	Valor do Byte = 127
Endereço lógico = 8048      	Quadro = 115    	Offset = 112      	Endereço Físico: 29552     	Valor do Byte = 246
Endereço lógico = 58814      	Quadro = 80    	Offset = 190      	Endereço Físico: 20670     	Valor do Byte = 38
Endereço lógico = 48536      	Quadro = 30    	Offset = 152      	Endereço Físico: 7832     	Valor do Byte = 55
Endereço lógico = 1506      	Quadro = 6    	Offset = 226      	Endereço Físico: 1762     	Valor do Byte = 20
Endereço lógico = 64474      	Quadro = 215    	Offset = 218      	Endereço Físico: 55258     	Valor do Byte = 208
Endereço lógico = 37332      	Quadro = 156    	Offset = 212      	Endereço Físico: 40148     	Valor do Byte = 216
Endereço lógico = 22442      	Quadro = 162    	Offset = 170      	Endereço Físico: 41642     	Valor do Byte = 93
Endereço lógico = 3636      	Quadro = 241    	Offset = 52      	Endereço Físico: 61748     	Valor do Byte = 193
Endereço lógico = 36441      	Quadro = 168    	Offset = 89      	Endereço Físico: 43097     	Valor do Byte = 183
Endereço lógico = 54769      	Quadro = 17    	Offset = 241      	Endereço Físico: 4593     	Valor do Byte = 213
Endereço lógico = 62722      	Quadro = 31    	Offset = 2      	Endereço Físico: 7938     	Valor do Byte = 96
Endereço lógico = 46461      	Quadro = 181    	Offset = 125      	Endereço Físico: 46461     	Valor do Byte = 136
Endereço lógico = 32783      	Quadro = 11    	Offset = 15      	Endereço Físico: 2831     	Valor do Byte = 218
Endereço lógico = 63545      	Quadro = 205    	Offset = 57      	Endereço Físico: 52537     	Valor do Byte = 183
Endereço lógico = 32467      	Quadro = 210    	Offset = 211      	Endereço Físico: 53971     	Valor do Byte = 120
Endereço lógico = 25627      	Quadro = 214    	Offset = 27      	Endereço Físico: 54811     	Valor do Byte = 36
Endereço lógico = 49691      	Quadro = 242    	Offset = 27      	Endereço Físico: 61979     	Valor do Byte = 36
Endereço lógico = 14729      	Quadro = 140    	Offset = 137      	Endereço Físico: 35977     	Valor do Byte = 45
Endereço lógico = 37522      	Quadro = 116    	Offset = 146      	Endereço Físico: 29842     	Valor do Byte = 206
Endereço lógico = 16133      	Quadro = 127    	Offset = 5      	Endereço Físico: 32517     	Valor do Byte = 134
Endereço lógico = 12715      	Quadro = 79    	Offset = 171      	Endereço Físico: 20395     	Valor do Byte = 255
Endereço lógico = 26409      	Quadro = 121    	Offset = 41      	Endereço Físico: 31017     	Valor do Byte = 194
Endereço lógico = 15576      	Quadro = 194    	Offset = 216      	Endereço Físico: 49880     	Valor do Byte = 89
Endereço lógico = 56752      	Quadro = 251    	Offset = 176      	Endereço Físico: 64432     	Valor do Byte = 78
Endereço lógico = 33932      	Quadro = 137    	Offset = 140      	Endereço Físico: 35212     	Valor do Byte = 43
Endereço lógico = 46431      	Quadro = 181    	Offset = 95      	Endereço Físico: 46431     	Valor do Byte = 25
Endereço lógico = 65257      	Quadro = 20    	Offset = 233      	Endereço Físico: 5353     	Valor do Byte = 11
Endereço lógico = 59423      	Quadro = 29    	Offset = 31      	Endereço Físico: 7455     	Valor do Byte = 124
Endereço lógico = 16816      	Quadro = 44    	Offset = 176      	Endereço Físico: 11440     	Valor do Byte = 78
Endereço lógico = 44552      	Quadro = 192    	Offset = 8      	Endereço Físico: 49160     	Valor do Byte = 147
Endereço lógico = 22670      	Quadro = 147    	Offset = 142      	Endereço Físico: 37774     	Valor do Byte = 243
Endereço lógico = 3492      	Quadro = 223    	Offset = 164      	Endereço Físico: 57252     	Valor do Byte = 141
Endereço lógico = 42335      	Quadro = 64    	Offset = 95      	Endereço Físico: 16479     	Valor do Byte = 24
Endereço lógico = 45475      	Quadro = 202    	Offset = 163      	Endereço Físico: 51875     	Valor do Byte = 172
Endereço lógico = 30989      	Quadro = 38    	Offset = 13      	Endereço Físico: 9741     	Valor do Byte = 41
Endereço lógico = 62119      	Quadro = 114    	Offset = 167      	Endereço Físico: 29351     	Valor do Byte = 129
Endereço lógico = 46415      	Quadro = 181    	Offset = 79      	Endereço Físico: 46415     	Valor do Byte = 233
Endereço lógico = 6447      	Quadro = 187    	Offset = 47      	Endereço Físico: 47919     	Valor do Byte = 228
Endereço lógico = 28695      	Quadro = 22    	Offset = 23      	Endereço Físico: 5655     	Valor do Byte = 237
Endereço lógico = 45300      	Quadro = 134    	Offset = 244      	Endereço Físico: 34548     	Valor do Byte = 142
Endereço lógico = 41122      	Quadro = 63    	Offset = 162      	Endereço Físico: 16290     	Valor do Byte = 161
Endereço lógico = 57509      	Quadro = 253    	Offset = 165      	Endereço Físico: 64933     	Valor do Byte = 81
Endereço lógico = 6549      	Quadro = 187    	Offset = 149      	Endereço Físico: 48021     	Valor do Byte = 175
Endereço lógico = 28315      	Quadro = 184    	Offset = 155      	Endereço Físico: 47259     	Valor do Byte = 142
Endereço lógico = 28672      	Quadro = 22    	Offset = 0      	Endereço Físico: 5632     	Valor do Byte = 148
Endereço lógico = 9405      	Quadro = 61    	Offset = 189      	Endereço Físico: 15805     	Valor do Byte = 238
Endereço lógico = 59535      	Quadro = 29    	Offset = 143      	Endereço Físico: 7567     	Valor do Byte = 7
Endereço lógico = 52159      	Quadro = 42    	Offset = 191      	Endereço Físico: 10943     	Valor do Byte = 130
Endereço lógico = 28439      	Quadro = 196    	Offset = 23      	Endereço Físico: 50199     	Valor do Byte = 237
Endereço lógico = 9499      	Quadro = 193    	Offset = 27      	Endereço Físico: 49435     	Valor do Byte = 36
Endereço lógico = 56780      	Quadro = 251    	Offset = 204      	Endereço Físico: 64460     	Valor do Byte = 217
Endereço lógico = 19063      	Quadro = 132    	Offset = 119      	Endereço Físico: 33911     	Valor do Byte = 187
Endereço lógico = 52616      	Quadro = 125    	Offset = 136      	Endereço Físico: 32136     	Valor do Byte = 64
Endereço lógico = 59855      	Quadro = 159    	Offset = 207      	Endereço Físico: 40911     	Valor do Byte = 116
Endereço lógico = 58704      	Quadro = 80    	Offset = 80      	Endereço Físico: 20560     	Valor do Byte = 72
Endereço lógico = 49803      	Quadro = 242    	Offset = 139      	Endereço Físico: 62091     	Valor do Byte = 35
Endereço lógico = 50438      	Quadro = 118    	Offset = 6      	Endereço Físico: 30214     	Valor do Byte = 118
Endereço lógico = 59707      	Quadro = 159    	Offset = 59      	Endereço Físico: 40763     	Valor do Byte = 233
Endereço lógico = 16123      	Quadro = 105    	Offset = 251      	Endereço Físico: 27131     	Valor do Byte = 49
Endereço lógico = 24547      	Quadro = 48    	Offset = 227      	Endereço Físico: 12515     	Valor do Byte = 6
Endereço lógico = 45358      	Quadro = 202    	Offset = 46      	Endereço Físico: 51758     	Valor do Byte = 130
Endereço lógico = 7578      	Quadro = 135    	Offset = 154      	Endereço Físico: 34714     	Valor do Byte = 169
Endereço lógico = 85      	Quadro = 238    	Offset = 85      	Endereço Físico: 61013     	Valor do Byte = 46
Endereço lógico = 43801      	Quadro = 158    	Offset = 25      	Endereço Físico: 40473     	Valor do Byte = 83
Endereço lógico = 42624      	Quadro = 248    	Offset = 128      	Endereço Físico: 63616     	Valor do Byte = 44
Endereço lógico = 27630      	Quadro = 124    	Offset = 238      	Endereço Físico: 31982     	Valor do Byte = 169
Endereço lógico = 35441      	Quadro = 138    	Offset = 113      	Endereço Físico: 35441     	Valor do Byte = 228
Endereço lógico = 33346      	Quadro = 126    	Offset = 66      	Endereço Físico: 32322     	Valor do Byte = 201
Endereço lógico = 60478      	Quadro = 77    	Offset = 62      	Endereço Físico: 19774     	Valor do Byte = 187
Endereço lógico = 52431      	Quadro = 157    	Offset = 207      	Endereço Físico: 40399     	Valor do Byte = 116
Endereço lógico = 56959      	Quadro = 152    	Offset = 127      	Endereço Físico: 39039     	Valor do Byte = 158
Endereço lógico = 7798      	Quadro = 93    	Offset = 118      	Endereço Físico: 23926     	Valor do Byte = 209
Endereço lógico = 23895      	Quadro = 234    	Offset = 87      	Endereço Físico: 59991     	Valor do Byte = 238
Endereço lógico = 37740      	Quadro = 73    	Offset = 108      	Endereço Físico: 18796     	Valor do Byte = 68
Endereço lógico = 45514      	Quadro = 202    	Offset = 202      	Endereço Físico: 51914     	Valor do Byte = 204
Endereço lógico = 43686      	Quadro = 129    	Offset = 166      	Endereço Físico: 33190     	Valor do Byte = 125
Endereço lógico = 37344      	Quadro = 156    	Offset = 224      	Endereço Físico: 40160     	Valor do Byte = 180
Endereço lógico = 31936      	Quadro = 65    	Offset = 192      	Endereço Físico: 16832     	Valor do Byte = 147
Endereço lógico = 9645      	Quadro = 193    	Offset = 173      	Endereço Físico: 49581     	Valor do Byte = 87
Endereço lógico = 45108      	Quadro = 134    	Offset = 52      	Endereço Físico: 34356     	Valor do Byte = 193
Endereço lógico = 61673      	Quadro = 154    	Offset = 233      	Endereço Físico: 39657     	Valor do Byte = 11
Endereço lógico = 43834      	Quadro = 158    	Offset = 58      	Endereço Físico: 40506     	Valor do Byte = 48
Endereço lógico = 63218      	Quadro = 123    	Offset = 242      	Endereço Físico: 31730     	Valor do Byte = 253
